domain,NS,IP
SKYPE,192.0.2.1
SL,192.0.2.1
SLING,192.0.2.1
SM,192.0.2.1
SMART,192.0.2.1
SMILE,192.0.2.1
SN,192.0.2.1
SNCF,192.0.2.1
SO,192.0.2.1
SOCCER,192.0.2.1
SOCIAL,192.0.2.1
SOFTBANK,192.0.2.1
SOFTWARE,192.0.2.1
SOHU,192.0.2.1
SOLAR,192.0.2.1
SOLUTIONS,192.0.2.1
SONG,192.0.2.1
SONY,192.0.2.1
SOY,192.0.2.1
SPA,192.0.2.1
SPACE,192.0.2.1
SPORT,192.0.2.1
SPOT,192.0.2.1
SR,192.0.2.1
SRL,192.0.2.1
SS,192.0.2.1
ST,192.0.2.1
STADA,192.0.2.1
STAPLES,192.0.2.1
STAR,192.0.2.1
STATEBANK,192.0.2.1
STATEFARM,192.0.2.1
STC,192.0.2.1
STCGROUP,192.0.2.1
STOCKHOLM,192.0.2.1
STORAGE,192.0.2.1
STORE,192.0.2.1
STREAM,192.0.2.1
STUDIO,192.0.2.1
STUDY,192.0.2.1
STYLE,192.0.2.1
SU,192.0.2.1
SUCKS,192.0.2.1
SUPPLIES,192.0.2.1
SUPPLY,192.0.2.1
SUPPORT,192.0.2.1
SURF,192.0.2.1
SURGERY,192.0.2.1
SUZUKI,192.0.2.1
SV,192.0.2.1
SWATCH,192.0.2.1
SWISS,192.0.2.1
SX,192.0.2.1
SY,192.0.2.1
SYDNEY,192.0.2.1
SYSTEMS,192.0.2.1
SZ,192.0.2.1
TAB,192.0.2.1
TAIPEI,192.0.2.1
TALK,192.0.2.1
TAOBAO,192.0.2.1
TARGET,192.0.2.1
TATAMOTORS,192.0.2.1
TATAR,192.0.2.1
TATTOO,192.0.2.1
TAX,192.0.2.1
TAXI,192.0.2.1
TC,192.0.2.1
TCI,192.0.2.1
TD,192.0.2.1
TDK,192.0.2.1
TEAM,192.0.2.1
TECH,192.0.2.1
TECHNOLOGY,192.0.2.1
TEL,192.0.2.1
TEMASEK,192.0.2.1
TENNIS,192.0.2.1
TEVA,192.0.2.1
TF,192.0.2.1
TG,192.0.2.1
TH,192.0.2.1
THD,192.0.2.1
THEATER,192.0.2.1
THEATRE,192.0.2.1
TIAA,192.0.2.1
TICKETS,192.0.2.1
TIENDA,192.0.2.1
TIPS,192.0.2.1
TIRES,192.0.2.1
TIROL,192.0.2.1
TJ,192.0.2.1
TJMAXX,192.0.2.1
TJX,192.0.2.1
TK,192.0.2.1
TKMAXX,192.0.2.1
TL,192.0.2.1
TM,192.0.2.1
TMALL,192.0.2.1
TN,192.0.2.1
TO,192.0.2.1
TODAY,192.0.2.1
TOKYO,192.0.2.1
TOOLS,192.0.2.1
TOP,192.0.2.1
TORAY,192.0.2.1
TOSHIBA,192.0.2.1
TOTAL,192.0.2.1
TOURS,192.0.2.1
TOWN,192.0.2.1
TOYOTA,192.0.2.1
TOYS,192.0.2.1
TR,192.0.2.1
TRADE,192.0.2.1
TRADING,192.0.2.1
TRAINING,192.0.2.1
TRAVEL,192.0.2.1
TRAVELERS,192.0.2.1
TRAVELERSINSURANCE,192.0.2.1
TRUST,192.0.2.1
TRV,192.0.2.1
TT,192.0.2.1
TUBE,192.0.2.1
TUI,192.0.2.1
TUNES,192.0.2.1
TUSHU,192.0.2.1
TV,192.0.2.1
TVS,192.0.2.1
TW,192.0.2.1
TZ,192.0.2.1
UA,192.0.2.1
UBANK,192.0.2.1
UBS,192.0.2.1
UG,192.0.2.1
UK,192.0.2.1
UNICOM,192.0.2.1
UNIVERSITY,192.0.2.1
UNO,192.0.2.1
UOL,192.0.2.1
UPS,192.0.2.1
US,192.0.2.1
UY,192.0.2.1
UZ,192.0.2.1
VA,192.0.2.1
VACATIONS,192.0.2.1
VANA,192.0.2.1
VANGUARD,192.0.2.1
VC,192.0.2.1
VE,192.0.2.1
VEGAS,192.0.2.1
VENTURES,192.0.2.1
VERISIGN,192.0.2.1
VERSICHERUNG,192.0.2.1
VET,192.0.2.1
VG,192.0.2.1
VI,192.0.2.1
VIAJES,192.0.2.1
VIDEO,192.0.2.1
VIG,192.0.2.1
VIKING,192.0.2.1
VILLAS,192.0.2.1
VIN,192.0.2.1
VIP,192.0.2.1
VIRGIN,192.0.2.1
VISA,192.0.2.1
VISION,192.0.2.1
VIVA,192.0.2.1
VIVO,192.0.2.1
VLAANDEREN,192.0.2.1
VN,192.0.2.1
VODKA,192.0.2.1
VOLVO,192.0.2.1
VOTE,192.0.2.1
VOTING,192.0.2.1
VOTO,192.0.2.1
VOYAGE,192.0.2.1
VU,192.0.2.1
WALES,192.0.2.1
WALMART,192.0.2.1
WALTER,192.0.2.1
WANG,192.0.2.1
WANGGOU,192.0.2.1
WATCH,192.0.2.1
WATCHES,192.0.2.1
WEATHER,192.0.2.1
WEATHERCHANNEL,192.0.2.1
WEBCAM,192.0.2.1
WEBER,192.0.2.1
WEBSITE,192.0.2.1
WED,192.0.2.1
WEDDING,192.0.2.1
WEIBO,192.0.2.1
WEIR,192.0.2.1
WF,192.0.2.1
WHOSWHO,192.0.2.1
WIEN,192.0.2.1
WIKI,192.0.2.1
WILLIAMHILL,192.0.2.1
WIN,192.0.2.1
WINDOWS,192.0.2.1
WINE,192.0.2.1
WINNERS,192.0.2.1
WME,192.0.2.1
WOLTERSKLUWER,192.0.2.1
WOODSIDE,192.0.2.1
WORK,192.0.2.1
WORKS,192.0.2.1
WORLD,192.0.2.1
WOW,192.0.2.1
WS,192.0.2.1
WTC,192.0.2.1
WTF,192.0.2.1
XBOX,192.0.2.1
XEROX,192.0.2.1
XIHUAN,192.0.2.1
XIN,192.0.2.1
XN--11B4C3D,192.0.2.1
XN--1CK2E1B,192.0.2.1
XN--1QQW23A,192.0.2.1
XN--2SCRJ9C,192.0.2.1
XN--30RR7Y,192.0.2.1
XN--3BST00M,192.0.2.1
XN--3DS443G,192.0.2.1
XN--3E0B707E,192.0.2.1
XN--3HCRJ9C,192.0.2.1
XN--3PXU8K,192.0.2.1
XN--42C2D9A,192.0.2.1
XN--45BR5CYL,192.0.2.1
XN--45BRJ9C,192.0.2.1
XN--45Q11C,192.0.2.1
XN--4DBRK0CE,192.0.2.1
XN--4GBRIM,192.0.2.1
XN--54B7FTA0CC,192.0.2.1
XN--55QW42G,192.0.2.1
XN--55QX5D,192.0.2.1
XN--5SU34J936BGSG,192.0.2.1
XN--5TZM5G,192.0.2.1
XN--6FRZ82G,192.0.2.1
XN--6QQ986B3XL,192.0.2.1
XN--80ADXHKS,192.0.2.1
XN--80AO21A,192.0.2.1
XN--80AQECDR1A,192.0.2.1
XN--80ASEHDB,192.0.2.1
XN--80ASWG,192.0.2.1
XN--8Y0A063A,192.0.2.1
XN--90A3AC,192.0.2.1
XN--90AE,192.0.2.1
XN--90AIS,192.0.2.1
XN--9DBQ2A,192.0.2.1
XN--9ET52U,192.0.2.1
XN--9KRT00A,192.0.2.1
XN--B4W605FERD,192.0.2.1
XN--BCK1B9A5DRE4C,192.0.2.1
XN--C1AVG,192.0.2.1
XN--C2BR7G,192.0.2.1
XN--CCK2B3B,192.0.2.1
XN--CCKWCXETD,192.0.2.1
XN--CG4BKI,192.0.2.1
XN--CLCHC0EA0B2G2A9GCD,192.0.2.1
XN--CZR694B,192.0.2.1
XN--CZRS0T,192.0.2.1
XN--CZRU2D,192.0.2.1
XN--D1ACJ3B,192.0.2.1
XN--D1ALF,192.0.2.1
XN--E1A4C,192.0.2.1
XN--ECKVDTC9D,192.0.2.1
XN--EFVY88H,192.0.2.1
XN--FCT429K,192.0.2.1
XN--FHBEI,192.0.2.1
XN--FIQ228C5HS,192.0.2.1
XN--FIQ64B,192.0.2.1
XN--FIQS8S,192.0.2.1
XN--FIQZ9S,192.0.2.1
XN--FJQ720A,192.0.2.1
XN--FLW351E,192.0.2.1
XN--FPCRJ9C3D,192.0.2.1
XN--FZC2C9E2C,192.0.2.1
XN--FZYS8D69UVGM,192.0.2.1
XN--G2XX48C,192.0.2.1
XN--GCKR3F0F,192.0.2.1
XN--GECRJ9C,192.0.2.1
XN--GK3AT1E,192.0.2.1
XN--H2BREG3EVE,192.0.2.1
XN--H2BRJ9C,192.0.2.1
XN--H2BRJ9C8C,192.0.2.1
XN--HXT814E,192.0.2.1
XN--I1B6B1A6A2E,192.0.2.1
XN--IMR513N,192.0.2.1
XN--IO0A7I,192.0.2.1
XN--J1AEF,192.0.2.1
XN--J1AMH,192.0.2.1
XN--J6W193G,192.0.2.1
XN--JLQ480N2RG,192.0.2.1
XN--JVR189M,192.0.2.1
XN--MGBA7C0BBN0A,192.0.2.1
XN--L1ACC,192.0.2.1
XN--KCRX77D1X4A,192.0.2.1
XN--KPRW13D,192.0.2.1
XN--KPRY57D,192.0.2.1
XN--KPUT3I,192.0.2.1
XN--MGB9AWBF,192.0.2.1
XN--LGBBAT1AD8J,192.0.2.1
XN--MGBA3A3EJT,192.0.2.1
XN--MGBA3A4F16A,192.0.2.1
XN--MGBAAM7A8H,192.0.2.1
XN--MGBAB2BD,192.0.2.1
XN--MGBAH1A3HJKRD,192.0.2.1
XN--MGBAI9AZGQP6J,192.0.2.1
XN--MGBAYH7GPA,192.0.2.1
XN--MGBBH1A,192.0.2.1
XN--MGBBH1A71E,192.0.2.1
XN--MGBC0A9AZCG,192.0.2.1
XN--MGBCA7DZDO,192.0.2.1
XN--MGBCPQ6GPA1A,192.0.2.1
XN--MGBERP4A5D4AR,192.0.2.1
XN--MGBGU82A,192.0.2.1
XN--MGBI4ECEXP,192.0.2.1
XN--MGBPL2FH,192.0.2.1
XN--MGBT3DHD,192.0.2.1
XN--MGBTX2B,192.0.2.1
XN--MGBX4CD0AB,192.0.2.1
XN--MIX891F,192.0.2.1
XN--MK1BU44C,192.0.2.1
XN--MXTQ1M,192.0.2.1
XN--NGBC5AZD,192.0.2.1
XN--NGBE9E0A,192.0.2.1
XN--NGBRX,192.0.2.1
XN--NODE,192.0.2.1
XN--NQV7F,192.0.2.1
XN--NQV7FS00EMA,192.0.2.1
XN--NYQY26A,192.0.2.1
XN--O3CW4H,192.0.2.1
XN--OGBPF8FL,192.0.2.1
XN--OTU796D,192.0.2.1
XN--P1ACF,192.0.2.1
XN--P1AI,192.0.2.1
XN--PGBS0DH,192.0.2.1
XN--PSSY2U,192.0.2.1
XN--Q7CE6A,192.0.2.1
XN--Q9JYB4C,192.0.2.1
XN--QCKA1PMC,192.0.2.1
XN--QXA6A,192.0.2.1
XN--QXAM,192.0.2.1
XN--RHQV96G,192.0.2.1
XN--ROVU88B,192.0.2.1
XN--RVC1E0AM3E,192.0.2.1
XN--S9BRJ9C,192.0.2.1
XN--SES554G,192.0.2.1
XN--T60B56A,192.0.2.1
XN--TCKWE,192.0.2.1
XN--TIQ49XQYJ,192.0.2.1
XN--UNUP4Y,192.0.2.1
XN--VERMGENSBERATER-CTB,192.0.2.1
XN--VERMGENSBERATUNG-PWB,192.0.2.1
XN--VHQUV,192.0.2.1
XN--VUQ861B,192.0.2.1
XN--W4R85EL8FHU5DNRA,192.0.2.1
XN--W4RS40L,192.0.2.1
XN--WGBH1C,192.0.2.1
XN--WGBL6A,192.0.2.1
XN--XHQ521B,192.0.2.1
XN--XKC2AL3HYE2A,192.0.2.1
XN--XKC2DL3A5EE0H,192.0.2.1
XN--Y9A3AQ,192.0.2.1
XN--YFRO4I67O,192.0.2.1
XN--YGBI2AMMX,192.0.2.1
XN--ZFR164B,192.0.2.1
XXX,192.0.2.1
XYZ,192.0.2.1
YACHTS,192.0.2.1
YAHOO,192.0.2.1
YAMAXUN,192.0.2.1
YANDEX,192.0.2.1
YE,192.0.2.1
YODOBASHI,192.0.2.1
YOGA,192.0.2.1
YOKOHAMA,192.0.2.1
YOU,192.0.2.1
YOUTUBE,192.0.2.1
YT,192.0.2.1
YUN,192.0.2.1
ZA,192.0.2.1
ZAPPOS,192.0.2.1
ZARA,192.0.2.1
ZERO,192.0.2.1
ZIP,192.0.2.1
ZM,192.0.2.1
ZONE,192.0.2.1
ZUERICH,192.0.2.1
ZW,192.0.2.1
