domain,NS,IP
SKYPE,2001:db8::1
SL,2001:db8::1
SLING,2001:db8::1
SM,2001:db8::1
SMART,2001:db8::1
SMILE,2001:db8::1
SN,2001:db8::1
SNCF,2001:db8::1
SO,2001:db8::1
SOCCER,2001:db8::1
SOCIAL,2001:db8::1
SOFTBANK,2001:db8::1
SOFTWARE,2001:db8::1
SOHU,2001:db8::1
SOLAR,2001:db8::1
SOLUTIONS,2001:db8::1
SONG,2001:db8::1
SONY,2001:db8::1
SOY,2001:db8::1
SPA,2001:db8::1
SPACE,2001:db8::1
SPORT,2001:db8::1
SPOT,2001:db8::1
SR,2001:db8::1
SRL,2001:db8::1
SS,2001:db8::1
ST,2001:db8::1
STADA,2001:db8::1
STAPLES,2001:db8::1
STAR,2001:db8::1
STATEBANK,2001:db8::1
STATEFARM,2001:db8::1
STC,2001:db8::1
STCGROUP,2001:db8::1
STOCKHOLM,2001:db8::1
STORAGE,2001:db8::1
STORE,2001:db8::1
STREAM,2001:db8::1
STUDIO,2001:db8::1
STUDY,2001:db8::1
STYLE,2001:db8::1
SU,2001:db8::1
SUCKS,2001:db8::1
SUPPLIES,2001:db8::1
SUPPLY,2001:db8::1
SUPPORT,2001:db8::1
SURF,2001:db8::1
SURGERY,2001:db8::1
SUZUKI,2001:db8::1
SV,2001:db8::1
SWATCH,2001:db8::1
SWISS,2001:db8::1
SX,2001:db8::1
SY,2001:db8::1
SYDNEY,2001:db8::1
SYSTEMS,2001:db8::1
SZ,2001:db8::1
TAB,2001:db8::1
TAIPEI,2001:db8::1
TALK,2001:db8::1
TAOBAO,2001:db8::1
TARGET,2001:db8::1
TATAMOTORS,2001:db8::1
TATAR,2001:db8::1
TATTOO,2001:db8::1
TAX,2001:db8::1
TAXI,2001:db8::1
TC,2001:db8::1
TCI,2001:db8::1
TD,2001:db8::1
TDK,2001:db8::1
TEAM,2001:db8::1
TECH,2001:db8::1
TECHNOLOGY,2001:db8::1
TEL,2001:db8::1
TEMASEK,2001:db8::1
TENNIS,2001:db8::1
TEVA,2001:db8::1
TF,2001:db8::1
TG,2001:db8::1
TH,2001:db8::1
THD,2001:db8::1
THEATER,2001:db8::1
THEATRE,2001:db8::1
TIAA,2001:db8::1
TICKETS,2001:db8::1
TIENDA,2001:db8::1
TIPS,2001:db8::1
TIRES,2001:db8::1
TIROL,2001:db8::1
TJ,2001:db8::1
TJMAXX,2001:db8::1
TJX,2001:db8::1
TK,2001:db8::1
TKMAXX,2001:db8::1
TL,2001:db8::1
TM,2001:db8::1
TMALL,2001:db8::1
TN,2001:db8::1
TO,2001:db8::1
TODAY,2001:db8::1
TOKYO,2001:db8::1
TOOLS,2001:db8::1
TOP,2001:db8::1
TORAY,2001:db8::1
TOSHIBA,2001:db8::1
TOTAL,2001:db8::1
TOURS,2001:db8::1
TOWN,2001:db8::1
TOYOTA,2001:db8::1
TOYS,2001:db8::1
TR,2001:db8::1
TRADE,2001:db8::1
TRADING,2001:db8::1
TRAINING,2001:db8::1
TRAVEL,2001:db8::1
TRAVELERS,2001:db8::1
TRAVELERSINSURANCE,2001:db8::1
TRUST,2001:db8::1
TRV,2001:db8::1
TT,2001:db8::1
TUBE,2001:db8::1
TUI,2001:db8::1
TUNES,2001:db8::1
TUSHU,2001:db8::1
TV,2001:db8::1
TVS,2001:db8::1
TW,2001:db8::1
TZ,2001:db8::1
UA,2001:db8::1
UBANK,2001:db8::1
UBS,2001:db8::1
UG,2001:db8::1
UK,2001:db8::1
UNICOM,2001:db8::1
UNIVERSITY,2001:db8::1
UNO,2001:db8::1
UOL,2001:db8::1
UPS,2001:db8::1
US,2001:db8::1
UY,2001:db8::1
UZ,2001:db8::1
VA,2001:db8::1
VACATIONS,2001:db8::1
VANA,2001:db8::1
VANGUARD,2001:db8::1
VC,2001:db8::1
VE,2001:db8::1
VEGAS,2001:db8::1
VENTURES,2001:db8::1
VERISIGN,2001:db8::1
VERSICHERUNG,2001:db8::1
VET,2001:db8::1
VG,2001:db8::1
VI,2001:db8::1
VIAJES,2001:db8::1
VIDEO,2001:db8::1
VIG,2001:db8::1
VIKING,2001:db8::1
VILLAS,2001:db8::1
VIN,2001:db8::1
VIP,2001:db8::1
VIRGIN,2001:db8::1
VISA,2001:db8::1
VISION,2001:db8::1
VIVA,2001:db8::1
VIVO,2001:db8::1
VLAANDEREN,2001:db8::1
VN,2001:db8::1
VODKA,2001:db8::1
VOLVO,2001:db8::1
VOTE,2001:db8::1
VOTING,2001:db8::1
VOTO,2001:db8::1
VOYAGE,2001:db8::1
VU,2001:db8::1
WALES,2001:db8::1
WALMART,2001:db8::1
WALTER,2001:db8::1
WANG,2001:db8::1
WANGGOU,2001:db8::1
WATCH,2001:db8::1
WATCHES,2001:db8::1
WEATHER,2001:db8::1
WEATHERCHANNEL,2001:db8::1
WEBCAM,2001:db8::1
WEBER,2001:db8::1
WEBSITE,2001:db8::1
WED,2001:db8::1
WEDDING,2001:db8::1
WEIBO,2001:db8::1
WEIR,2001:db8::1
WF,2001:db8::1
WHOSWHO,2001:db8::1
WIEN,2001:db8::1
WIKI,2001:db8::1
WILLIAMHILL,2001:db8::1
WIN,2001:db8::1
WINDOWS,2001:db8::1
WINE,2001:db8::1
WINNERS,2001:db8::1
WME,2001:db8::1
WOLTERSKLUWER,2001:db8::1
WOODSIDE,2001:db8::1
WORK,2001:db8::1
WORKS,2001:db8::1
WORLD,2001:db8::1
WOW,2001:db8::1
WS,2001:db8::1
WTC,2001:db8::1
WTF,2001:db8::1
XBOX,2001:db8::1
XEROX,2001:db8::1
XIHUAN,2001:db8::1
XIN,2001:db8::1
XN--11B4C3D,2001:db8::1
XN--1CK2E1B,2001:db8::1
XN--1QQW23A,2001:db8::1
XN--2SCRJ9C,2001:db8::1
XN--30RR7Y,2001:db8::1
XN--3BST00M,2001:db8::1
XN--3DS443G,2001:db8::1
XN--3E0B707E,2001:db8::1
XN--3HCRJ9C,2001:db8::1
XN--3PXU8K,2001:db8::1
XN--42C2D9A,2001:db8::1
XN--45BR5CYL,2001:db8::1
XN--45BRJ9C,2001:db8::1
XN--45Q11C,2001:db8::1
XN--4DBRK0CE,2001:db8::1
XN--4GBRIM,2001:db8::1
XN--54B7FTA0CC,2001:db8::1
XN--55QW42G,2001:db8::1
XN--55QX5D,2001:db8::1
XN--5SU34J936BGSG,2001:db8::1
XN--5TZM5G,2001:db8::1
XN--6FRZ82G,2001:db8::1
XN--6QQ986B3XL,2001:db8::1
XN--80ADXHKS,2001:db8::1
XN--80AO21A,2001:db8::1
XN--80AQECDR1A,2001:db8::1
XN--80ASEHDB,2001:db8::1
XN--80ASWG,2001:db8::1
XN--8Y0A063A,2001:db8::1
XN--90A3AC,2001:db8::1
XN--90AE,2001:db8::1
XN--90AIS,2001:db8::1
XN--9DBQ2A,2001:db8::1
XN--9ET52U,2001:db8::1
XN--9KRT00A,2001:db8::1
XN--B4W605FERD,2001:db8::1
XN--BCK1B9A5DRE4C,2001:db8::1
XN--C1AVG,2001:db8::1
XN--C2BR7G,2001:db8::1
XN--CCK2B3B,2001:db8::1
XN--CCKWCXETD,2001:db8::1
XN--CG4BKI,2001:db8::1
XN--CLCHC0EA0B2G2A9GCD,2001:db8::1
XN--CZR694B,2001:db8::1
XN--CZRS0T,2001:db8::1
XN--CZRU2D,2001:db8::1
XN--D1ACJ3B,2001:db8::1
XN--D1ALF,2001:db8::1
XN--E1A4C,2001:db8::1
XN--ECKVDTC9D,2001:db8::1
XN--EFVY88H,2001:db8::1
XN--FCT429K,2001:db8::1
XN--FHBEI,2001:db8::1
XN--FIQ228C5HS,2001:db8::1
XN--FIQ64B,2001:db8::1
XN--FIQS8S,2001:db8::1
XN--FIQZ9S,2001:db8::1
XN--FJQ720A,2001:db8::1
XN--FLW351E,2001:db8::1
XN--FPCRJ9C3D,2001:db8::1
XN--FZC2C9E2C,2001:db8::1
XN--FZYS8D69UVGM,2001:db8::1
XN--G2XX48C,2001:db8::1
XN--GCKR3F0F,2001:db8::1
XN--GECRJ9C,2001:db8::1
XN--GK3AT1E,2001:db8::1
XN--H2BREG3EVE,2001:db8::1
XN--H2BRJ9C,2001:db8::1
XN--H2BRJ9C8C,2001:db8::1
XN--HXT814E,2001:db8::1
XN--I1B6B1A6A2E,2001:db8::1
XN--IMR513N,2001:db8::1
XN--IO0A7I,2001:db8::1
XN--J1AEF,2001:db8::1
XN--J1AMH,2001:db8::1
XN--J6W193G,2001:db8::1
XN--JLQ480N2RG,2001:db8::1
XN--JVR189M,2001:db8::1
XN--MGBA7C0BBN0A,2001:db8::1
XN--L1ACC,2001:db8::1
XN--KCRX77D1X4A,2001:db8::1
XN--KPRW13D,2001:db8::1
XN--KPRY57D,2001:db8::1
XN--KPUT3I,2001:db8::1
XN--MGB9AWBF,2001:db8::1
XN--LGBBAT1AD8J,2001:db8::1
XN--MGBA3A3EJT,2001:db8::1
XN--MGBA3A4F16A,2001:db8::1
XN--MGBAAM7A8H,2001:db8::1
XN--MGBAB2BD,2001:db8::1
XN--MGBAH1A3HJKRD,2001:db8::1
XN--MGBAI9AZGQP6J,2001:db8::1
XN--MGBAYH7GPA,2001:db8::1
YT,2001:db8::1
YUN,2001:db8::1
ZA,2001:db8::1
ZAPPOS,2001:db8::1
ZARA,2001:db8::1
ZERO,2001:db8::1
ZIP,2001:db8::1
ZM,2001:db8::1
ZONE,2001:db8::1
ZUERICH,2001:db8::1
ZW,2001:db8::1
