domain,NS,IP
MEMORIAL,v0n0.nic.MEMORIAL.,2a01:8840:22::64
MEMORIAL,v0n2.nic.MEMORIAL.,2a01:8840:24::64
MEMORIAL,v2n1.nic.MEMORIAL.,2a01:8840:fb::64
MINI,a.nic.MINI.,2001:67c:13cc::1:95
MINI,b.nic.MINI.,2a04:2b00:13cc::1:95
MINI,c.nic.MINI.,2a04:2b00:13ee::95
MINI,d.nic.MINI.,2a04:2b00:13ff::95
MITSUBISHI,b.gmoregistry.net.,37.209.194.4
MITSUBISHI,a.gmoregistry.net.,37.209.192.4
MITSUBISHI,l.gmoregistry.net.,37.209.198.4
MITSUBISHI,k.gmoregistry.net.,37.209.196.4
MITSUBISHI,k.gmoregistry.net.,
MINT,c.nic.MINT.,2001:dcd:3::9
MINT,ns6.dns.nic.MINT.,2610:a1:1076::70
MINT,a.nic.MINT.,2001:dcd:1::9
MINT,b.nic.MINT.,2001:dcd:2::9
MINT,ns5.dns.nic.MINT.,2610:a1:1075::70
MINT,ns4.dns.nic.MINT.,2610:a1:1074::70
MG,m.root-servers.net.,2001:dc3::35
MG,g.root-servers.net.,2001:500:12::d0d
MG,d.root-servers.net.,2001:500:2d::d
MG,k.root-servers.net.,2001:7fd::1
MG,a.root-servers.net.,2001:503:ba3e::2:30
MG,i.root-servers.net.,2001:7fe::53
MG,j.root-servers.net.,2001:503:c27::2:30
MG,c.root-servers.net.,2001:500:2::c
MG,e.root-servers.net.,2001:500:a8::e
MG,l.root-servers.net.,2001:500:9f::42
MG,b.root-servers.net.,2801:1b8:10::b
MG,f.root-servers.net.,2001:500:2f::f
MG,h.root-servers.net.,2001:500:1::53
ML,c.nic.ML.,204.61.216.144
ML,d.nic.ML.,196.216.168.37
ML,a.nic.ML.,196.10.220.136
ML,b.nic.ML.,165.90.218.166
ML,b.nic.ML.,2c0f:f900:2:3::2
MMA,g.ext.nic.fr.,2001:678:4c::1
MMA,d.nic.fr.,2001:678:c::1
MMA,f.ext.nic.fr.,2001:67c:1010:11::53
MLB,a.nic.MLB.,2001:dcd:1::9
MLB,b.nic.MLB.,2001:dcd:2::9
MLB,c.nic.MLB.,2001:dcd:3::9
MLB,ns1.dns.nic.MLB.,2610:a1:1071::71
MLB,ns2.dns.nic.MLB.,2610:a1:1072::71
MLB,ns3.dns.nic.MLB.,2610:a1:1073::71
MICROSOFT,dnsc.nic.MICROSOFT.,2610:a1:1009::3
MICROSOFT,dns2.nic.MICROSOFT.,2401:fd80:403::132
MICROSOFT,dns4.nic.MICROSOFT.,2401:fd80:407::132
MICROSOFT,dnsb.nic.MICROSOFT.,2001:502:2eda::3
MICROSOFT,dnsd.nic.MICROSOFT.,2610:a1:1010::3
MICROSOFT,dns1.nic.MICROSOFT.,2a01:618:403::132
MICROSOFT,dnsa.nic.MICROSOFT.,2001:502:ad09::3
MICROSOFT,dns3.nic.MICROSOFT.,2a01:618:407::132
MLS,d.ns.nic.MLS.,2620:10a:80ac::8
MLS,a.ns.nic.MLS.,2620:10a:80aa::8
MLS,b.ns.nic.MLS.,2620:10a:80ab::8
MLS,c.ns.nic.MLS.,2a0e:dbc0::101
MIT,a2.nic.MIT.,2a01:8840:e9::17
MIT,c0.nic.MIT.,2a01:8840:e8::17
MIT,b0.nic.MIT.,2a01:8840:e7::17
MIT,a0.nic.MIT.,2a01:8840:e6::17
MK,dns-mk.univie.ac.at.,78.104.145.4
MK,b.dns.si.,153.5.81.140
MK,mk-e.ns.nic.cz.,185.43.134.12
MK,tld1.marnet.MK.,194.149.137.168
MK,tld1.marnet.MK.,
MH,ns.amarshallinc.com.,71.163.249.97
MH,ns.amarshallinc.com.,
MH,ns.nta.MH.,2405:400:0:2::33
MOE,b.nic.MOE.,2001:dcd:2::10
MOE,ns3.dns.nic.MOE.,2610:a1:1073::72
MOE,a.nic.MOE.,2001:dcd:1::10
MOE,c.nic.MOE.,2001:dcd:3::10
MOE,ns2.dns.nic.MOE.,2610:a1:1072::72
MOE,ns1.dns.nic.MOE.,2610:a1:1071::72
MOI,dnsb.nic.MOI.,2001:502:2eda::3
MOI,dnsc.nic.MOI.,2610:a1:1009::3
MOI,dns4.nic.MOI.,2401:fd80:406::54
MOI,dnsa.nic.MOI.,2001:502:ad09::3
MOI,dns3.nic.MOI.,2a01:618:406::54
MOI,dns2.nic.MOI.,2401:fd80:402::54
MOI,dnsd.nic.MOI.,2610:a1:1010::3
MOI,dns1.nic.MOI.,2a01:618:402::54
MOM,b.nic.MOM.,2a04:2b00:13cc::1:148
MOM,d.nic.MOM.,2a04:2b00:13ff::148
MOM,c.nic.MOM.,2a04:2b00:13ee::148
MOM,a.nic.MOM.,2001:67c:13cc::1:148
MODA,v0n1.nic.MODA.,2a01:8840:17::28
MODA,v0n2.nic.MODA.,2a01:8840:18::28
MODA,v0n3.nic.MODA.,2a01:8840:f4::28
MODA,v2n0.nic.MODA.,2a01:8840:19::28
MODA,v2n1.nic.MODA.,2a01:8840:f5::28
MODA,v0n0.nic.MODA.,2a01:8840:16::28
MOBILE,b0.nic.MOBILE.,2a01:8840:5f::9
MOBILE,c0.nic.MOBILE.,2a01:8840:60::9
MOBILE,a0.nic.MOBILE.,2a01:8840:5e::9
MOBILE,a2.nic.MOBILE.,2a01:8840:61::9
MONASH,y.nic.MONASH.,2610:a1:1075::1:82
MONASH,c.nic.MONASH.,2001:dcd:3::9
MONASH,a.nic.MONASH.,2001:dcd:1::9
MONASH,b.nic.MONASH.,2001:dcd:2::9
MONASH,x.nic.MONASH.,2610:a1:1074::1:82
MONASH,z.nic.MONASH.,2610:a1:1076::1:82
MOBI,b2.mobi.afilias-nst.org.,2001:500:4e::1
MOBI,d0.mobi.afilias-nst.org.,2001:500:24::1
MOBI,a0.mobi.afilias-nst.info.,2001:500:21::1
MOBI,a2.mobi.afilias-nst.info.,2001:500:46::1
MOBI,c0.mobi.afilias-nst.info.,2001:500:23::1
MOBI,b0.mobi.afilias-nst.org.,2001:500:22::1
MIL,EUR2.NIPR.MIL.,2608:4163:1:143::234
MIL,CON2.NIPR.MIL.,2608:120:c:162::234
MIL,PAC1.NIPR.MIL.,2608:c184:1:180::234
MIL,PAC2.NIPR.MIL.,2608:c144:1:155::234
MIL,CON1.NIPR.MIL.,2608:140:c:157::234
MIL,EUR1.NIPR.MIL.,2608:4122:2:154::234
MONSTER,c.nic.MONSTER.,2a04:2b00:13ee::83
MONSTER,b.nic.MONSTER.,2a04:2b00:13cc::1:83
MONSTER,d.nic.MONSTER.,2a04:2b00:13ff::83
MONSTER,a.nic.MONSTER.,2001:67c:13cc::1:83
MM,c.nic.net.MM.,37.209.196.4
MM,a.nic.net.MM.,37.209.192.4
MM,ptd.net.MM.,103.103.173.9
MM,d.nic.net.MM.,37.209.198.4
MM,b.nic.net.MM.,37.209.194.4
MM,b.nic.net.MM.,
MONEY,v0n0.nic.MONEY.,2a01:8840:1e::13
MONEY,v0n1.nic.MONEY.,2a01:8840:1f::13
MONEY,v2n1.nic.MONEY.,2a01:8840:f9::13
MONEY,v0n3.nic.MONEY.,2a01:8840:f8::13
MONEY,v0n2.nic.MONEY.,2a01:8840:20::13
MONEY,v2n0.nic.MONEY.,2a01:8840:21::13
MOTORCYCLES,b.nic.MOTORCYCLES.,2a04:2b00:13cc::1:135
MOTORCYCLES,c.nic.MOTORCYCLES.,2a04:2b00:13ee::135
MOTORCYCLES,d.nic.MOTORCYCLES.,2a04:2b00:13ff::135
MOTORCYCLES,a.nic.MOTORCYCLES.,2001:67c:13cc::1:135
MORMON,b0.nic.MORMON.,2a01:8840:97::1
MORMON,a0.nic.MORMON.,2a01:8840:96::1
MORMON,c0.nic.MORMON.,2a01:8840:98::1
MORMON,a2.nic.MORMON.,2a01:8840:99::1
MOV,ns-tld4.charlestonroadregistry.com.,2001:4860:4802:38::69
MOV,ns-tld1.charlestonroadregistry.com.,2001:4860:4802:32::69
MOV,ns-tld5.charlestonroadregistry.com.,2001:4860:4805::69
MOV,ns-tld3.charlestonroadregistry.com.,2001:4860:4802:36::69
MOV,ns-tld2.charlestonroadregistry.com.,2001:4860:4802:34::69
MORTGAGE,v0n2.nic.MORTGAGE.,2a01:8840:24::56
MORTGAGE,v0n3.nic.MORTGAGE.,2a01:8840:fa::56
MORTGAGE,v0n0.nic.MORTGAGE.,2a01:8840:22::56
MORTGAGE,v2n0.nic.MORTGAGE.,2a01:8840:25::56
MORTGAGE,v2n1.nic.MORTGAGE.,2a01:8840:fb::56
MORTGAGE,v0n1.nic.MORTGAGE.,2a01:8840:23::56
MOTO,a.nic.MOTO.,2001:dcd:1::9
MOTO,ns6.dns.nic.MOTO.,2610:a1:1076::1:51
MOTO,c.nic.MOTO.,2001:dcd:3::9
MOTO,ns4.dns.nic.MOTO.,2610:a1:1074::1:51
MOTO,ns5.dns.nic.MOTO.,2610:a1:1075::1:51
MOTO,b.nic.MOTO.,2001:dcd:2::9
MN,a2.cctld.afilias-nst.info.,199.249.116.1
MN,ns4.magic.MN.,218.100.84.26
MN,ns1.magic.MN.,202.131.0.10
MN,ns2.magic.MN.,202.72.241.5
MN,a0.cctld.afilias-nst.info.,199.254.59.1
MN,ns3.magic.MN.,202.131.224.80
MN,c0.cctld.afilias-nst.info.,199.254.61.1
MN,d0.cctld.afilias-nst.org.,199.254.62.1
MN,d0.cctld.afilias-nst.org.,2001:500:28::1
MN,b2.cctld.afilias-nst.org.,2001:500:4c::1
MN,b0.cctld.afilias-nst.org.,2001:500:26::1
MT,a.ns.MT.,193.188.47.252
MT,f.ns.MT.,192.93.0.4
MT,b.ns.MT.,193.188.34.241
MT,p.ns.MT.,204.61.216.45
MT,p.ns.MT.,2001:500:14:6045:ad::1
MQ,ns1-fr.mediaserv.net.,185.56.51.194
MQ,ns1-gp.mediaserv.net.,213.188.172.1
MQ,ns1-mq.mediaserv.net.,213.16.20.3
MQ,ns1-mq.mediaserv.net.,
MS,ns1.anycastdns.cz.,185.38.108.108
MS,ns2.anycastdns.cz.,185.28.194.194
MS,ns2.anycastdns.cz.,
MS,ms-ns.anycast.pch.net.,2001:500:14:6033:ad::1
MS,a.lactld.org.,2801:14:a000::10
MOVIE,v2n1.nic.MOVIE.,2a01:8840:fb::26
MOVIE,v0n2.nic.MOVIE.,2a01:8840:24::26
MOVIE,v0n3.nic.MOVIE.,2a01:8840:fa::26
MOVIE,v0n0.nic.MOVIE.,2a01:8840:22::26
MOVIE,v2n0.nic.MOVIE.,2a01:8840:25::26
MOVIE,v0n1.nic.MOVIE.,2a01:8840:23::26
MO,e.monic.MO.,2001:f90:8::3
MO,ns17.cdns.net.,2001:678:4::11
MO,ns2.cuhk.edu.hk.,2405:3000:3:6::15
MO,a.monic.MO.,2001:f90:2:8::2
MO,b.monic.MO.,2001:f90:2:8::3
MO,c.monic.MO.,2001:f90:2:8::4
MO,d.monic.MO.,2001:f90:8::2
MSD,y.nic.MSD.,2610:a1:1075::1:82
MSD,z.nic.MSD.,2610:a1:1076::1:82
MSD,a.nic.MSD.,2001:dcd:1::9
MSD,c.nic.MSD.,2001:dcd:3::9
MSD,b.nic.MSD.,2001:dcd:2::9
MSD,x.nic.MSD.,2610:a1:1074::1:82
MUSEUM,d.nic.fr.,2001:678:c::1
MUSEUM,f.ext.nic.fr.,2001:67c:1010:11::53
MUSEUM,g.ext.nic.fr.,2001:678:4c::1
MUSIC,ns01.trs-dns.com.,64.96.1.1
MUSIC,ns01.trs-dns.org.,185.159.197.3
MUSIC,ns01.trs-dns.net.,64.96.2.1
MUSIC,ns01.trs-dns.info.,185.159.198.3
MUSIC,ns01.trs-dns.info.,2620:10a:80ab::3
MU,anycast1.irondns.net.,2a01:5b0:4::5
MU,udns1.tld.MU.,2001:500:14:6010:ad::1
MU,udns2.tld.MU.,2001:67c:e0::98
MU,fork.sth.dnsnode.net.,2a01:3f0:0:306::53
MV,ns.MV.,202.1.192.196
MV,mv-ns.anycast.pch.net.,204.61.216.24
MV,ns2.dhivehinet.net.MV.,202.1.201.201
MV,ns.dhivehinet.net.MV.,202.1.192.196
MV,ns.dhivehinet.net.MV.,
MR,j.root-servers.net.,2001:503:c27::2:30
MR,i.root-servers.net.,2001:7fe::53
MR,a.root-servers.net.,2001:503:ba3e::2:30
MR,k.root-servers.net.,2001:7fd::1
MR,f.root-servers.net.,2001:500:2f::f
MR,e.root-servers.net.,2001:500:a8::e
MR,g.root-servers.net.,2001:500:12::d0d
MR,c.root-servers.net.,2001:500:2::c
MR,h.root-servers.net.,2001:500:1::53
MR,m.root-servers.net.,2001:dc3::35
MR,b.root-servers.net.,2801:1b8:10::b
MR,l.root-servers.net.,2001:500:9f::42
MR,d.root-servers.net.,2001:500:2d::d
MP,ns1.nic.MP.,16.162.31.128
MP,ns3.nic.MP.,75.101.129.89
MP,ns4.nic.MP.,75.101.133.101
MP,ns2.nic.MP.,16.163.54.122
MP,ns2.nic.MP.,
MOSCOW,a.dns.flexireg.ru.,2a02:2090:6800::1
MOSCOW,d.dns.flexireg.domains.,2a01:d8:8::1
MOSCOW,c.dns.flexireg.org.,2a01:5b0:5::6
MOSCOW,b.dns.flexireg.net.,2a01:5b0:4::6
NAGOYA,k.gmoregistry.net.,37.209.196.4
NAGOYA,k.gmoregistry.net.,
NAGOYA,b.gmoregistry.net.,2001:dcd:2::4
NAGOYA,l.gmoregistry.net.,2001:dcd:4::4
NAGOYA,a.gmoregistry.net.,2001:dcd:1::4
NA,na.anycastdns.cz.,185.28.194.194
NA,na.anycastdns.cz.,185.38.108.108
NA,na.anycastdns.cz.,
NA,anyc2.irondns.net.,2a01:5b0:4::7
NA,na-ns.anycast.pch.net.,2001:500:14:6035:ad::1
NA,etld-1.anycast.net.,2607:f740:45::54
NAME,ac1.nstld.com.,2001:500:120::30
NAME,ac3.nstld.com.,2001:500:122::30
NAME,ac2.nstld.com.,2001:500:121::30
NAME,ac4.nstld.com.,2001:500:123::30
MX,i.root-servers.net.,2001:7fe::53
MX,m.root-servers.net.,2001:dc3::35
MX,a.root-servers.net.,2001:503:ba3e::2:30
MX,e.root-servers.net.,2001:500:a8::e
MX,f.root-servers.net.,2001:500:2f::f
MX,h.root-servers.net.,2001:500:1::53
MX,d.root-servers.net.,2001:500:2d::d
MX,g.root-servers.net.,2001:500:12::d0d
MX,k.root-servers.net.,2001:7fd::1
MX,b.root-servers.net.,2801:1b8:10::b
MX,j.root-servers.net.,2001:503:c27::2:30
MX,l.root-servers.net.,2001:500:9f::42
MX,c.root-servers.net.,2001:500:2::c
MY,ns01.trs-dns.net.,64.96.2.1
MY,a.nic.MY.,103.44.108.53
MY,a.mynic.centralnic-dns.com.,194.169.218.114
MY,b.mynic.centralnic-dns.com.,185.24.64.114
MY,c.mynic.centralnic-dns.com.,212.18.248.114
MY,d.mynic.centralnic-dns.com.,212.18.249.114
MY,a1.nic.MY.,202.171.47.204
MY,ns01.trs-dns.com.,64.96.1.1
MY,ns01.trs-dns.com.,2620:57:4001::1
NBA,ns2.dns.nic.NBA.,2610:a1:1072::77
NBA,ns1.dns.nic.NBA.,2610:a1:1071::77
NBA,ns3.dns.nic.NBA.,2610:a1:1073::77
NBA,a.nic.NBA.,2001:dcd:1::9
NBA,c.nic.NBA.,2001:dcd:3::9
NBA,b.nic.NBA.,2001:dcd:2::9
NAB,a0.nic.NAB.,2a01:8840:6e::61
NAB,c0.nic.NAB.,2a01:8840:70::61
NAB,b0.nic.NAB.,2a01:8840:6f::61
NAB,a2.nic.NAB.,2a01:8840:71::61
MZ,phloem.uoregon.edu.,128.223.32.35
MZ,anyns.uem.MZ.,204.61.216.14
MZ,dzowo.uem.MZ.,196.3.96.66
MZ,ns-mz.afrinic.net.,196.216.168.40
MZ,zebra.uem.MZ.,196.3.96.67
MZ,oceano.uem.MZ.,196.3.96.69
MZ,oceano.uem.MZ.,2001:43f8:a40:1::2
NEC,b.gmoregistry.net.,37.209.194.4
NEC,l.gmoregistry.net.,37.209.198.4
NEC,a.gmoregistry.net.,37.209.192.4
NEC,k.gmoregistry.net.,37.209.196.4
NEC,k.gmoregistry.net.,
NAVY,v0n3.nic.NAVY.,2a01:8840:f8::34
NAVY,v0n2.nic.NAVY.,2a01:8840:20::34
NAVY,v0n0.nic.NAVY.,2a01:8840:1e::34
NAVY,v0n1.nic.NAVY.,2a01:8840:1f::34
NAVY,v2n0.nic.NAVY.,2a01:8840:21::34
NAVY,v2n1.nic.NAVY.,2a01:8840:f9::34
NE,ns.intnet.NE.,41.138.54.10
NE,ns.intnet.NE.,
NE,ne.cctld.authdns.ripe.net.,2001:67c:e0::101
NE,ns-ne.afrinic.net.,2001:43f8:120::45
NETBANK,b.nic.NETBANK.,2001:dcd:2::9
NETBANK,a.nic.NETBANK.,2001:dcd:1::9
NETBANK,x.nic.NETBANK.,2610:a1:1074::1:82
NETBANK,z.nic.NETBANK.,2610:a1:1076::1:82
NETBANK,y.nic.NETBANK.,2610:a1:1075::1:82
NETBANK,c.nic.NETBANK.,2001:dcd:3::9
NETFLIX,c.nic.NETFLIX.,2001:dcd:3::9
NETFLIX,ns4.dns.nic.NETFLIX.,2610:a1:1074::79
NETFLIX,ns5.dns.nic.NETFLIX.,2610:a1:1075::79
NETFLIX,b.nic.NETFLIX.,2001:dcd:2::9
NETFLIX,a.nic.NETFLIX.,2001:dcd:1::9
NETFLIX,ns6.dns.nic.NETFLIX.,2610:a1:1076::79
NC,ns2.NC.,2404:2200:10:1000::53:2
NC,nc.cctld.authdns.ripe.net.,2001:67c:e0::100
NC,ns1.NC.,2404:2200:10:1000::53:1
NC,any-ns1.NC.,2001:500:14:8000:7245:de00:0:1
MW,mw.cctld.authdns.ripe.net.,193.0.9.99
MW,mw-e.ns.nic.cz.,185.43.134.10
MW,chambo.sdnp.org.MW.,196.45.188.5
MW,chambo.sdnp.org.MW.,41.221.99.135
MW,domwe.sdn.MW.,41.87.2.154
MW,domwe.sdn.MW.,196.45.190.9
MW,domwe.sdn.MW.,41.87.5.162
MW,ns4.apnic.net.,202.12.31.53
MW,ns4.apnic.net.,2001:dd8:12::53
MW,pch1.nic.MW.,2001:500:14:6131:ad::1
MW,rip.psg.com.,2001:418:1::39
NEUSTAR,ns6.dns.nic.NEUSTAR.,2610:a1:1021::250
NEUSTAR,a.nic.NEUSTAR.,2001:dcd:1::9
NEUSTAR,b.nic.NEUSTAR.,2001:dcd:2::9
NEUSTAR,c.nic.NEUSTAR.,2001:dcd:3::9
NEUSTAR,ns4.dns.nic.NEUSTAR.,2001:502:100e::250
NEUSTAR,ns5.dns.nic.NEUSTAR.,2610:a1:1013::250
NETWORK,v0n2.nic.NETWORK.,2a01:8840:24::36
NETWORK,v2n1.nic.NETWORK.,2a01:8840:fb::36
NETWORK,v0n1.nic.NETWORK.,2a01:8840:23::36
NETWORK,v2n0.nic.NETWORK.,2a01:8840:25::36
NETWORK,v0n3.nic.NETWORK.,2a01:8840:fa::36
NETWORK,v0n0.nic.NETWORK.,2a01:8840:22::36
NEW,ns-tld3.charlestonroadregistry.com.,2001:4860:4802:36::69
NEW,ns-tld5.charlestonroadregistry.com.,2001:4860:4805::69
NEW,ns-tld4.charlestonroadregistry.com.,2001:4860:4802:38::69
NEW,ns-tld2.charlestonroadregistry.com.,2001:4860:4802:34::69
NEW,ns-tld1.charlestonroadregistry.com.,2001:4860:4802:32::69
NET,m.gtld-servers.NET.,2001:501:b1f9::30
NET,i.gtld-servers.NET.,2001:503:39c1::30
NET,e.gtld-servers.NET.,2001:502:1ca1::30
NET,d.gtld-servers.NET.,2001:500:856e::30
NET,l.gtld-servers.NET.,2001:500:d937::30
NET,j.gtld-servers.NET.,2001:502:7094::30
NET,k.gtld-servers.NET.,2001:503:d2d::30
NET,b.gtld-servers.NET.,2001:503:231d::2:30
NET,a.gtld-servers.NET.,2001:503:a83e::2:30
NET,h.gtld-servers.NET.,2001:502:8cc::30
NET,c.gtld-servers.NET.,2001:503:83eb::30
NET,f.gtld-servers.NET.,2001:503:d414::30
NET,g.gtld-servers.NET.,2001:503:eea3::30
NEXUS,ns-tld5.charlestonroadregistry.com.,2001:4860:4805::69
NEXUS,ns-tld3.charlestonroadregistry.com.,2001:4860:4802:36::69
NEXUS,ns-tld4.charlestonroadregistry.com.,2001:4860:4802:38::69
NEXUS,ns-tld1.charlestonroadregistry.com.,2001:4860:4802:32::69
NEXUS,ns-tld2.charlestonroadregistry.com.,2001:4860:4802:34::69
MTN,dns1.nic.MTN.,2a01:618:403::42
MTN,dns2.nic.MTN.,2401:fd80:403::42
MTN,dns3.nic.MTN.,2a01:618:407::42
MTN,dns4.nic.MTN.,2401:fd80:407::42
MTN,dnsa.nic.MTN.,2001:502:ad09::3
MTN,dnsb.nic.MTN.,2001:502:2eda::3
MTN,dnsc.nic.MTN.,2610:a1:1009::3
MTN,dnsd.nic.MTN.,2610:a1:1010::3
NEWS,v2n0.nic.NEWS.,2a01:8840:25::3
NEWS,v0n3.nic.NEWS.,2a01:8840:fa::3
NEWS,v0n0.nic.NEWS.,2a01:8840:22::3
NEWS,v2n1.nic.NEWS.,2a01:8840:fb::3
NEWS,v0n1.nic.NEWS.,2a01:8840:23::3
NEWS,v0n2.nic.NEWS.,2a01:8840:24::3
NF,ns2.anycastdns.cz.,185.28.194.194
NF,ns2.anycastdns.cz.,
NF,ns.anycast.nic.NF.,2001:500:14:6051:ad::1
NF,ns1.anycastdns.cz.,2a00:fea0:dead::beef
MTR,ns3.nic.MTR.,2607:f0d0:1b02:b9::4
MTR,ns1.nic.MTR.,2001:dca:4000::cb77:2a4
MTR,ns2.nic.MTR.,2001:dca:2000::cb77:57a4
MTR,ns4.nic.MTR.,2401:c900:2101:2a::b
NFL,ns5.dns.nic.NFL.,2610:a1:1075::7a
NFL,c.nic.NFL.,2001:dcd:3::9
NFL,b.nic.NFL.,2001:dcd:2::9
NFL,ns4.dns.nic.NFL.,2610:a1:1074::7a
NFL,ns6.dns.nic.NFL.,2610:a1:1076::7a
NFL,a.nic.NFL.,2001:dcd:1::9
NEXT,a0.nic.NEXT.,2a01:8840:6e::62
NEXT,c0.nic.NEXT.,2a01:8840:70::62
NEXT,b0.nic.NEXT.,2a01:8840:6f::62
NEXT,a2.nic.NEXT.,2a01:8840:71::62
NEXTDIRECT,a2.nic.NEXTDIRECT.,2a01:8840:71::63
NEXTDIRECT,a0.nic.NEXTDIRECT.,2a01:8840:6e::63
NEXTDIRECT,b0.nic.NEXTDIRECT.,2a01:8840:6f::63
NEXTDIRECT,c0.nic.NEXTDIRECT.,2a01:8840:70::63
NHK,b.gmoregistry.net.,37.209.194.4
NHK,l.gmoregistry.net.,37.209.198.4
NHK,k.gmoregistry.net.,37.209.196.4
NHK,a.gmoregistry.net.,37.209.192.4
NHK,a.gmoregistry.net.,2001:dcd:1::4
NICO,l.gmoregistry.net.,37.209.198.4
NICO,a.gmoregistry.net.,37.209.192.4
NICO,k.gmoregistry.net.,37.209.196.4
NICO,b.gmoregistry.net.,37.209.194.4
NICO,b.gmoregistry.net.,2001:dcd:2::4
NG,ns4.nic.net.NG.,185.28.194.194
NG,ns3.nic.net.NG.,185.38.108.108
NG,ns2.nic.net.NG.,204.61.216.40
NG,nsa.nic.net.NG.,41.222.79.3
NG,nsa.nic.net.NG.,
NG,ns5.nic.net.NG.,2001:43f8:120::41
NIKE,ns1.dns.nic.NIKE.,2610:a1:1071::7b
NIKE,c.nic.NIKE.,2001:dcd:3::9
NIKE,ns2.dns.nic.NIKE.,2610:a1:1072::7b
NIKE,a.nic.NIKE.,2001:dcd:1::9
NIKE,ns3.dns.nic.NIKE.,2610:a1:1073::7b
NIKE,b.nic.NIKE.,2001:dcd:2::9
NGO,c0.nic.NGO.,2001:500:b::1
NGO,a0.nic.NGO.,2001:500:e::1
NGO,d0.nic.NGO.,2001:500:f::1
NGO,b2.nic.NGO.,2001:500:48::1
NGO,a2.nic.NGO.,2001:500:40::1
NGO,b0.nic.NGO.,2001:500:c::1
NL,ns4.dns.NL.,2620:10a:80ac::200
NL,ns3.dns.NL.,2001:678:20::24
NL,ns1.dns.NL.,2001:678:2c:0:194:0:28:53
NISSAY,ac2.nstld.com.,2001:500:121::30
NISSAY,ac4.nstld.com.,2001:500:123::30
NISSAY,ac1.nstld.com.,2001:500:120::30
NISSAY,ac3.nstld.com.,2001:500:122::30
NISSAN,k.gmoregistry.net.,37.209.196.4
NISSAN,k.gmoregistry.net.,
NISSAN,l.gmoregistry.net.,2001:dcd:4::4
NISSAN,a.gmoregistry.net.,2001:dcd:1::4
NISSAN,b.gmoregistry.net.,2001:dcd:2::4
NIKON,a0.nic.NIKON.,2a01:8840:6e::64
NIKON,a2.nic.NIKON.,2a01:8840:71::64
NIKON,c0.nic.NIKON.,2a01:8840:70::64
NIKON,b0.nic.NIKON.,2a01:8840:6f::64
NINJA,v0n2.nic.NINJA.,2a01:8840:18::4
NINJA,v2n1.nic.NINJA.,2a01:8840:f5::4
NINJA,v2n0.nic.NINJA.,2a01:8840:19::4
NINJA,v0n3.nic.NINJA.,2a01:8840:f4::4
NINJA,v0n1.nic.NINJA.,2a01:8840:17::4
NINJA,v0n0.nic.NINJA.,2a01:8840:16::4
NOKIA,d.nic.NOKIA.,2a04:2b00:13ff::159
NOKIA,a.nic.NOKIA.,2001:67c:13cc::1:159
NOKIA,b.nic.NOKIA.,2a04:2b00:13cc::1:159
NOKIA,c.nic.NOKIA.,2a04:2b00:13ee::159
NORTON,ac2.nstld.com.,2001:500:121::30
NORTON,ac3.nstld.com.,2001:500:122::30
NORTON,ac4.nstld.com.,2001:500:123::30
NORTON,ac1.nstld.com.,2001:500:120::30
NI,ns.NI.,165.98.1.2
NI,ns.uu.net.,137.39.1.3
NI,ns.ideay.net.NI.,186.1.31.8
NI,ns2.NI.,200.9.187.2
NI,ns3.NI.,200.119.166.36
NI,dns-ext.nic.cr.,200.107.82.219
NI,dns-ext.nic.cr.,2001:13c7:7004:110::219
NOWTV,c0.nic.NOWTV.,2a01:8840:a8::1
NOWTV,a0.nic.NOWTV.,2a01:8840:a6::1
NOWTV,a2.nic.NOWTV.,2a01:8840:a9::1
NOWTV,b0.nic.NOWTV.,2a01:8840:a7::1
NOW,dns4.nic.NOW.,2401:fd80:406::73
NOW,dnsa.nic.NOW.,2001:502:ad09::3
NOW,dnsb.nic.NOW.,2001:502:2eda::3
NOW,dnsc.nic.NOW.,2610:a1:1009::3
NOW,dnsd.nic.NOW.,2610:a1:1010::3
NOW,dns1.nic.NOW.,2a01:618:402::73
NOW,dns2.nic.NOW.,2401:fd80:402::73
NOW,dns3.nic.NOW.,2a01:618:406::73
NO,njet.norid.NO.,156.154.101.12
NO,njet.norid.NO.,
NO,i.nic.NO.,2001:67c:1010:1::53
NO,y.nic.NO.,2001:8c0:8200:1::2
NO,x.nic.NO.,2001:700:0:412f::40
NO,z.nic.NO.,2001:700:0:52d:158:38:8:133
NO,not.norid.NO.,2001:502:ad09::12
NP,pch.nnic.NP.,204.61.216.11
NP,ns4.apnic.net.,202.12.31.53
NP,np-ns.npix.net.NP.,198.32.126.50
NP,np.cctld.authdns.ripe.net.,193.0.9.102
NP,shikhar.mos.com.NP.,27.111.31.5
NP,shikhar.mos.com.NP.,
NRW,anycast9.irondns.net.,2a01:5b0:4::b
NRW,ari.delta.tldns.godaddy.,2001:dcd:4::2
NRW,ari.gamma.tldns.godaddy.,2001:dcd:3::2
NRW,ari.alpha.tldns.godaddy.,2001:dcd:1::2
NRW,anycast24.irondns.net.,2a01:5b0:5::c
NRW,anycast23.irondns.net.,2a01:5b0:5::b
NRW,anycast10.irondns.net.,2a01:5b0:4::c
NRW,ari.beta.tldns.godaddy.,2001:dcd:2::2
NOWRUZ,dnsa.emdns.uk.,2001:502:ad09::3
